date,closing,adjusted,evolution,quantity,volume
17/04/2020,22900,22900,-214,10000,2290000
16/04/2020,23400,23400,174,5,1170
15/04/2020,23000,23000,000,8120,1867612
14/04/2020,23000,23000,000,686,1578335
13/04/2020,23000,23000,177,93,21390
10/04/2020,22600,22600,-044,21686,49874025
09/04/2020,22700,22700,000,26291,5970676
08/04/2020,22700,22700,000,7205,1635490
07/04/2020,22700,22700,-291,666,153134
06/04/2020,23380,23380,000,2919,6830872
03/04/2020,23380,23380,-398,4415,1032323
02/04/2020,24350,24350,-260,10663,2582473
01/04/2020,25000,25000,-119,5919,1479750
31/03/2020,25300,25300,000,0,0
30/03/2020,25300,25300,-094,300,75900
27/03/2020,25540,25540,-398,508,130888
26/03/2020,26600,26600,389,600,159600
25/03/2020,25605,25605,000,8482,22513374
24/03/2020,25605,25605,398,20,5121
23/03/2020,24625,24625,399,300,73875
20/03/2020,23680,23680,000,0,0
19/03/2020,23680,23680,400,7115,1651018
18/03/2020,22770,22770,-396,15711,35870088
17/03/2020,23710,23710,-356,5222,12381362
16/03/2020,24585,24585,-996,34296,852134155
13/03/2020,27305,27305,-143,47146,127937776
12/03/2020,27700,27700,-610,27904,7731430
11/03/2020,29500,29500,-003,38242,11281490
10/03/2020,29510,29510,731,72208,21301566
09/03/2020,27500,27500,-833,13467,37165222
06/03/2020,30000,30000,-196,3231,969400
05/03/2020,30600,30600,-129,13659,4179654
04/03/2020,31000,31000,000,0,0
03/03/2020,31000,31000,-402,1103,34191095
02/03/2020,32300,32300,000,0,0
28/02/2020,32300,32300,094,130,41735
27/02/2020,32000,32000,091,1447,461699
26/02/2020,31710,31710,-091,7484,24167229
25/02/2020,32000,32000,-139,679,2145255
24/02/2020,32450,32450,000,0,0
21/02/2020,32450,32450,172,139139,450032899
20/02/2020,31900,31900,000,0,0
19/02/2020,31900,31900,000,0,0
18/02/2020,31900,31900,000,910,28236275
17/02/2020,31900,31900,000,0,0
14/02/2020,31900,31900,079,20502,6529464
13/02/2020,31650,31650,-016,45428,1435719905
12/02/2020,31700,31700,226,4,1268
11/02/2020,31000,31000,-159,1200,372000
10/02/2020,31500,31500,002,22291,70193844
07/02/2020,31495,31495,160,5000,1574750
06/02/2020,31000,31000,131,587,181934
05/02/2020,30600,30600,000,0,0
04/02/2020,30600,30600,-286,509,1553684
03/02/2020,31500,31500,000,9958,3136570
31/01/2020,31500,31500,-150,3237,10168555
30/01/2020,31980,31980,000,0,0
29/01/2020,31980,31980,000,19,60762
28/01/2020,31980,31980,152,50,15990
27/01/2020,31500,31500,-094,6850,2157470
24/01/2020,31800,31800,000,0,0
23/01/2020,31800,31800,032,107423,344067009
22/01/2020,31700,31700,292,71497,225839826
21/01/2020,30800,30800,033,1488,457026
20/01/2020,30700,30700,-057,2986,916702
17/01/2020,30875,30875,057,12351,379873925
16/01/2020,30700,30700,233,6534,1986921
15/01/2020,30000,30000,000,137,41100
14/01/2020,30000,30000,-132,6831,2049325
13/01/2020,30400,30400,000,0,0
10/01/2020,30400,30400,133,215,64875
09/01/2020,30000,30000,135,16973,508450075
08/01/2020,29600,29600,-077,19102,5641692
07/01/2020,29830,29830,-015,13,38205
06/01/2020,29875,29875,-008,110,321682
03/01/2020,29900,29900,000,0,0
02/01/2020,29900,29900,000,0,0
